Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,ConsoleSerie
All-Star Baseball 2004,GC,2003,Sports,Acclaim Entertainment,0.06,0.02,0.0,0.0,0.08,80.0,14.0,9.2,5.0,Acclaim,E,Nintendo
Bangai-O Spirits,DS,2008,Shooter,D3Publisher,0.07,0.0,0.0,0.01,0.08,83.0,38.0,8.1,27.0,Treasure,E10+,Nintendo
Samurai Warriors Chronicles 3,3DS,2014,Action,Tecmo Koei,0.0,0.0,0.08,0.0,0.08,63.0,13.0,6.1,10.0,Omega Force,T,Nintendo
Lost in Blue: Shipwrecked,Wii,2008,Adventure,Konami Digital Entertainment,0.07,0.0,0.0,0.01,0.08,54.0,11.0,6.0,6.0,Hudson Soft,E10+,Nintendo
Madden NFL 08,GC,2007,Sports,Electronic Arts,0.06,0.02,0.0,0.0,0.08,75.0,4.0,7.0,7.0,EA Tiburon,E,Nintendo
Pitfall: The Lost Expedition,GC,2004,Platform,Activision,0.06,0.02,0.0,0.0,0.08,73.0,25.0,8.6,8.0,Edge of Reality,E,Nintendo
Puchi Puchi Virus,DS,2007,Puzzle,Jaleco,0.07,0.0,0.0,0.01,0.08,73.0,17.0,4.2,5.0,Jaleco Entertainment,E,Nintendo
Zero Escape: Zero Time Dilemma,3DS,2016,Adventure,Aksys Games,0.05,0.0,0.02,0.01,0.08,81.0,18.0,8.5,72.0,"Spike Chunsoft, Chime",M,Nintendo
Conflict: Desert Storm,GC,2003,Shooter,SCi,0.06,0.02,0.0,0.0,0.08,62.0,19.0,8.4,13.0,Pivotal Games,T,Nintendo
Elebits: The Adventures of Kai and Zero,DS,2008,Adventure,Konami Digital Entertainment,0.07,0.0,0.0,0.01,0.08,75.0,15.0,8.3,4.0,Konami,E,Nintendo
Medal of Honor: Underground,GBA,2002,Shooter,Zoo Digital Publishing,0.05,0.02,0.0,0.0,0.08,46.0,5.0,1.7,11.0,Rebellion,T,Nintendo
Cosmic Family,Wii,2007,Misc,Ubisoft,0.07,0.0,0.0,0.01,0.08,54.0,6.0,5.7,6.0,Ubisoft Barcelona,E,Nintendo
The Legend of Kage 2,DS,2008,Action,Square Enix,0.07,0.0,0.0,0.0,0.07,70.0,21.0,6.3,4.0,Taito Corporation,E10+,Nintendo
Baroque,Wii,2008,Role-Playing,Rising Star Games,0.07,0.0,0.0,0.01,0.07,50.0,22.0,8.1,24.0,Sting,T,Nintendo
Agatha Christie: And Then There Were None,Wii,2008,Adventure,The Adventure Company,0.06,0.01,0.0,0.01,0.07,50.0,23.0,6.2,12.0,AWE Games,T,Nintendo
Superman Returns,DS,2006,Action,Electronic Arts,0.07,0.0,0.0,0.01,0.07,33.0,8.0,4.9,13.0,EA Tiburon,E,Nintendo
Super Ghouls 'n Ghosts,GBA,2002,Platform,Capcom,0.05,0.02,0.0,0.0,0.07,78.0,19.0,8.8,4.0,Capcom,E,Nintendo
Gladius,GC,2003,Strategy,Activision,0.06,0.01,0.0,0.0,0.07,82.0,19.0,8.8,12.0,LucasArts,T,Nintendo
Rogue Trooper: Quartz Zone Massacre,Wii,2009,Shooter,Reef Entertainment,0.06,0.0,0.0,0.01,0.07,70.0,14.0,8.2,5.0,Rebellion,T,Nintendo
Overlord: Minions,DS,2009,Puzzle,Codemasters,0.07,0.0,0.0,0.01,0.07,58.0,22.0,5.5,4.0,Climax Group,E10+,Nintendo
TMNT: Mutant Melee,GC,2005,Fighting,Konami Digital Entertainment,0.06,0.01,0.0,0.0,0.07,44.0,16.0,2.8,4.0,Konami Computer Entertainment Hawaii,T,Nintendo
Tom Clancy's Ghost Recon 2,GC,2005,Shooter,Ubisoft,0.06,0.01,0.0,0.0,0.07,54.0,10.0,1.4,11.0,Ubisoft Shanghai,T,Nintendo
Monster Racers,DS,2009,Racing,Tecmo Koei,0.05,0.0,0.02,0.0,0.07,70.0,5.0,9.0,5.0,Koei,E,Nintendo
Speed Zone,Wii,2009,Racing,Bethesda Softworks,0.01,0.05,0.0,0.01,0.07,37.0,14.0,3.8,11.0,Awesome Play Ltd.,E,Nintendo
Robocalypse,DS,2008,Strategy,Tecmo Koei,0.07,0.0,0.0,0.01,0.07,78.0,15.0,8.6,18.0,Vogster,E10+,Nintendo
Homie Rollerz,DS,2008,Racing,Destineer,0.07,0.0,0.0,0.01,0.07,23.0,9.0,2.4,12.0,Webfoot Technologies,E,Nintendo
Tom Clancy's Splinter Cell: Chaos Theory,DS,2005,Action,Ubisoft,0.06,0.0,0.0,0.01,0.07,50.0,22.0,7.0,25.0,Gameloft,T,Nintendo
FIFA Soccer 2004,GC,2003,Sports,Electronic Arts,0.05,0.01,0.0,0.0,0.07,83.0,17.0,6.2,12.0,EA Canada,E,Nintendo
SNK Arcade Classics Vol. 1,Wii,2008,Misc,Ignition Entertainment,0.06,0.0,0.0,0.0,0.07,73.0,18.0,8.0,4.0,SNK Playmore,T,Nintendo
Rayman 3: Hoodlum Havoc,GC,2003,Platform,Ubisoft,0.05,0.01,0.0,0.0,0.07,77.0,24.0,8.3,21.0,Ubisoft Shanghai,E,Nintendo
Open Season,Wii,2006,Platform,Ubisoft,0.06,0.0,0.0,0.01,0.07,49.0,5.0,5.6,7.0,Ubisoft,E10+,Nintendo
Digimon World Championship,DS,2008,Role-Playing,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07,49.0,6.0,6.5,13.0,Epics,E,Nintendo
Catwoman,GC,2004,Action,Electronic Arts,0.05,0.01,0.0,0.0,0.07,47.0,24.0,6.1,7.0,Argonaut Games,T,Nintendo
Target: Terror,Wii,2008,Shooter,Konami Digital Entertainment,0.06,0.0,0.0,0.01,0.07,33.0,19.0,2.7,16.0,Leviathan Games,M,Nintendo
Real Time Conflict: Shogun Empires,DS,2005,Strategy,Namco Bandai Games,0.06,0.0,0.0,0.0,0.07,35.0,6.0,5.6,11.0,Box Clever Interactive,E10+,Nintendo
Spartan: Total Warrior,GC,2005,Action,Sega,0.05,0.01,0.0,0.0,0.07,73.0,24.0,8.3,15.0,Creative Assembly,M,Nintendo
River City Ransom EX,GBA,2004,Action,Atlus,0.05,0.02,0.0,0.0,0.07,75.0,21.0,8.4,7.0,Million,T,Nintendo
Tomb Raider: Legend,DS,2006,Action,Eidos Interactive,0.04,0.02,0.0,0.01,0.07,58.0,15.0,8.0,7.0,Human Soft,T,Nintendo
Operation: Vietnam,DS,2007,Shooter,Majesco Entertainment,0.06,0.0,0.0,0.0,0.07,65.0,16.0,6.3,4.0,Coyote Console,T,Nintendo
NHL 2005,GC,2004,Sports,Electronic Arts,0.05,0.01,0.0,0.0,0.07,75.0,18.0,5.6,5.0,EA Sports,E,Nintendo
Anubis II,Wii,2007,Platform,Metro 3D,0.06,0.0,0.0,0.0,0.07,19.0,5.0,2.7,28.0,Data Design Interactive,E,Nintendo
N+,DS,2007,Platform,Atari,0.06,0.0,0.0,0.0,0.07,82.0,20.0,7.4,20.0,"Metanet Software Inc., SilverBirch Studios",E,Nintendo
Sega Soccer Slam,GC,2002,Sports,Sega,0.05,0.01,0.0,0.0,0.07,84.0,22.0,7.7,7.0,Black Box,E,Nintendo
Deep Labyrinth,DS,2006,Action,505 Games,0.06,0.0,0.0,0.0,0.07,57.0,18.0,8.8,4.0,Interactive Brains,E10+,Nintendo
Spawn: Armageddon,GC,2003,Action,Electronic Arts,0.05,0.01,0.0,0.0,0.07,61.0,19.0,7.2,9.0,Point of View,M,Nintendo
Legends of Wrestling II,GBA,2002,Fighting,Acclaim Entertainment,0.05,0.02,0.0,0.0,0.07,24.0,11.0,3.7,10.0,Powerhead Games,E,Nintendo
Batman: Rise of Sin Tzu,GBA,2003,Action,Ubisoft,0.05,0.02,0.0,0.0,0.07,63.0,12.0,6.8,4.0,Ubisoft,E,Nintendo
X-Men: The Official Game,GBA,2006,Action,Activision,0.05,0.02,0.0,0.0,0.07,55.0,9.0,9.3,6.0,WayForward,E10+,Nintendo
Worms 3D,GC,2003,Strategy,Sega,0.05,0.01,0.0,0.0,0.07,69.0,23.0,7.6,19.0,Team 17,T,Nintendo
"Flower, Sun, and Rain",DS,2008,Adventure,Rising Star Games,0.06,0.0,0.0,0.0,0.07,54.0,37.0,7.1,15.0,h.a.n.d. Inc.,T,Nintendo
Gunstar Super Heroes,GBA,2005,Shooter,Sega,0.05,0.02,0.0,0.0,0.07,83.0,31.0,8.5,13.0,Treasure,E10+,Nintendo
Prince of Persia: The Fallen King,DS,2008,Action,Ubisoft,0.06,0.0,0.0,0.0,0.07,64.0,24.0,6.0,9.0,Ubisoft,E,Nintendo
IL-2 Sturmovik: Birds of Prey,DS,2009,Simulation,505 Games,0.06,0.0,0.0,0.0,0.06,41.0,4.0,2.4,5.0,DiP Interactive,E10+,Nintendo
BMX XXX,GC,2002,Sports,Acclaim Entertainment,0.05,0.01,0.0,0.0,0.06,60.0,15.0,5.0,7.0,"Z-Axis, Ltd.",M,Nintendo
One Piece: Unlimited World Red,WiiU,2014,Action,Namco Bandai Games,0.0,0.04,0.02,0.0,0.06,66.0,11.0,7.8,43.0,Ganbarion,T,Nintendo
Insecticide,DS,2008,Action,Gamecock,0.06,0.0,0.0,0.0,0.06,55.0,23.0,7.0,5.0,Creat Studios,E10+,Nintendo
Mario vs. Donkey Kong: Tipping Stars,3DS,2015,Puzzle,Nintendo,0.0,0.0,0.06,0.0,0.06,70.0,15.0,7.5,48.0,"Nintendo, Nintendo Software Technology",E,Nintendo
Tournament of Legends,Wii,2010,Fighting,Sega,0.04,0.02,0.0,0.01,0.06,45.0,38.0,6.9,11.0,High Voltage Software,T,Nintendo
Escape from Bug Island,Wii,2006,Action,Eidos Interactive,0.04,0.01,0.01,0.0,0.06,37.0,13.0,5.0,25.0,Spike,M,Nintendo
Monster Tale,DS,2011,Platform,Majesco Entertainment,0.06,0.0,0.0,0.0,0.06,79.0,15.0,8.0,15.0,DreamRift,E,Nintendo
Legend of the Dragon,Wii,2007,Fighting,Game Factory,0.06,0.0,0.0,0.0,0.06,37.0,14.0,4.8,5.0,Neko Entertainment,T,Nintendo
Cel Damage,GC,2002,Racing,Electronic Arts,0.05,0.01,0.0,0.0,0.06,67.0,12.0,6.8,11.0,Pseudo Interactive,T,Nintendo
Tom Clancy's Splinter Cell: Pandora Tomorrow,GBA,2004,Action,Ubisoft,0.05,0.02,0.0,0.0,0.06,68.0,19.0,6.2,6.0,Ubisoft,T,Nintendo
NHL 2K9,Wii,2008,Sports,Take-Two Interactive,0.06,0.0,0.0,0.0,0.06,65.0,11.0,5.4,19.0,Visual Concepts,E10+,Nintendo
"Warhammer 40,000: Squad Command",DS,2007,Strategy,THQ,0.05,0.01,0.0,0.01,0.06,57.0,21.0,7.9,16.0,THQ,T,Nintendo
Bionicle Heroes,DS,2006,Shooter,Eidos Interactive,0.06,0.0,0.0,0.0,0.06,72.0,11.0,6.4,15.0,Amaze Entertainment,T,Nintendo
Jurassic Park III: Park Builder,GBA,2001,Simulation,Konami Digital Entertainment,0.04,0.02,0.0,0.0,0.06,65.0,5.0,8.0,5.0,Konami,E,Nintendo
Showtime Championship Boxing,Wii,2007,Fighting,Zoo Digital Publishing,0.06,0.0,0.0,0.0,0.06,35.0,7.0,4.7,10.0,Nikitova Games,E10+,Nintendo
From The Abyss,DS,2008,Role-Playing,Nobilis,0.06,0.0,0.0,0.0,0.06,59.0,9.0,8.0,5.0,Sonic Powered,E,Nintendo
DuckTales: Remastered,WiiU,2013,Action,Capcom,0.06,0.0,0.0,0.01,0.06,76.0,10.0,7.9,100.0,WayForward,E,Nintendo
Theme Park,DS,2007,Simulation,Electronic Arts,0.0,0.02,0.03,0.0,0.06,72.0,15.0,7.6,14.0,EA Japan Studio,E,Nintendo
Alien Syndrome,Wii,2007,Role-Playing,Sega,0.05,0.0,0.0,0.0,0.06,48.0,24.0,7.1,23.0,Totally Games,T,Nintendo
Vexx,GC,2003,Platform,Acclaim Entertainment,0.05,0.01,0.0,0.0,0.06,71.0,22.0,7.3,6.0,Acclaim,T,Nintendo
Secret Files: Tunguska,Wii,2008,Adventure,Koch Media,0.04,0.01,0.0,0.0,0.06,65.0,12.0,7.6,8.0,"10tacle Studios, Fusionsphere Systems",T,Nintendo
Disney Sports Skateboarding,GC,2002,Sports,Konami Digital Entertainment,0.05,0.01,0.0,0.0,0.06,36.0,7.0,4.7,6.0,KCEO,E,Nintendo
Arkanoid DS,DS,2007,Puzzle,Square Enix,0.06,0.0,0.0,0.0,0.06,61.0,29.0,7.0,5.0,Taito Corporation,E,Nintendo
Big Bang Mini,DS,2009,Shooter,SouthPeak Games,0.05,0.0,0.0,0.0,0.06,78.0,39.0,8.2,26.0,Arkedo Studio,E,Nintendo
Guilty Gear X: Advance Edition,GBA,2002,Fighting,Sammy Corporation,0.04,0.02,0.0,0.0,0.06,67.0,14.0,5.9,10.0,Arc System Works,T,Nintendo
Devil's Third,WiiU,2015,Action,Nintendo,0.04,0.02,0.0,0.01,0.06,43.0,54.0,6.5,283.0,Valhalla Game Studios,M,Nintendo
Star Trek: Tactical Assault,DS,2006,Strategy,Ubisoft,0.05,0.01,0.0,0.0,0.06,63.0,15.0,7.0,10.0,Quicksilver Software,E,Nintendo
Oddworld: Munch's Oddysee,GBA,2003,Platform,THQ,0.04,0.02,0.0,0.0,0.06,44.0,15.0,2.5,4.0,Art,E,Nintendo
Broken Sword: The Shadow of the Templars,GBA,2002,Adventure,BAM! Entertainment,0.04,0.02,0.0,0.0,0.06,80.0,17.0,7.8,10.0,Revolution Software,T,Nintendo
Resident Evil - Code: Veronica X,GC,2003,Action,Capcom,0.05,0.01,0.0,0.0,0.06,62.0,16.0,8.5,32.0,Nex Entertainment,M,Nintendo
Lord of Magna: Maiden Heaven,3DS,2014,Role-Playing,Marvelous Entertainment,0.0,0.0,0.06,0.0,0.06,68.0,16.0,7.8,36.0,Marvelous Inc.,T,Nintendo
Theresia...,DS,2008,Adventure,Arc System Works,0.05,0.0,0.0,0.0,0.06,61.0,6.0,8.0,8.0,WorkJam,M,Nintendo
Teenage Mutant Ninja Turtles 3: Mutant Nightmare,DS,2005,Action,Konami Digital Entertainment,0.05,0.0,0.0,0.0,0.06,58.0,10.0,7.0,5.0,Konami,E,Nintendo
Racing Gears Advance,GBA,2004,Racing,Zoo Digital Publishing,0.04,0.02,0.0,0.0,0.06,83.0,17.0,8.9,9.0,"Orbital Media, Inc.",E,Nintendo
Ivy the Kiwi?,Wii,2010,Puzzle,Rising Star Games,0.04,0.02,0.0,0.0,0.06,74.0,30.0,7.2,12.0,Prope,E,Nintendo
Resident Evil 2,GC,2003,Action,Capcom,0.04,0.01,0.0,0.0,0.06,59.0,15.0,8.5,31.0,Capcom,M,Nintendo
Zone of the Enders: The Fist of Mars,GBA,2001,Role-Playing,Konami Digital Entertainment,0.04,0.02,0.0,0.0,0.06,71.0,12.0,9.0,9.0,WinkySoft,E,Nintendo
Tiger Woods PGA Tour 08,DS,2007,Sports,Electronic Arts,0.05,0.0,0.0,0.0,0.06,81.0,10.0,7.6,8.0,Exient Entertainment,E,Nintendo
Tom Clancy's Splinter Cell: Double Agent,GC,2006,Action,Ubisoft,0.04,0.01,0.0,0.0,0.06,64.0,8.0,7.1,7.0,Ubisoft Montreal,M,Nintendo
Samurai Shodown Anthology,Wii,2008,Fighting,Ignition Entertainment,0.05,0.0,0.0,0.0,0.06,74.0,6.0,8.2,5.0,SNK Playmore,T,Nintendo
Nanostray,DS,2005,Shooter,Majesco Entertainment,0.05,0.0,0.0,0.0,0.06,71.0,43.0,7.7,19.0,Shin'en,E,Nintendo
Lost Kingdoms II,GC,2003,Role-Playing,Activision,0.04,0.01,0.0,0.0,0.06,68.0,25.0,9.1,14.0,From Software,T,Nintendo
Aggressive Inline,GC,2002,Sports,Acclaim Entertainment,0.04,0.01,0.0,0.0,0.06,88.0,16.0,7.8,5.0,"Z-Axis, Ltd.",T,Nintendo
Viewtiful Joe: Red Hot Rumble,GC,2005,Action,Capcom,0.04,0.01,0.0,0.0,0.06,62.0,27.0,6.9,8.0,Clover Studio,T,Nintendo
X-Men: Destiny,DS,2011,Action,Activision,0.05,0.01,0.0,0.0,0.06,33.0,6.0,5.6,7.0,Silicon Knights,E10+,Nintendo
Scurge: Hive,DS,2006,Action,SouthPeak Games,0.05,0.0,0.0,0.0,0.06,70.0,29.0,8.6,5.0,"Orbital Media, Inc.",E10+,Nintendo
Tom Clancy's Rainbow Six 3,GC,2004,Shooter,Ubisoft,0.04,0.01,0.0,0.0,0.06,68.0,25.0,8.2,5.0,Ubisoft Shanghai,M,Nintendo
Amazing Island,GC,2004,Strategy,Sega,0.04,0.01,0.0,0.0,0.06,59.0,22.0,6.6,7.0,Hitmaker,E,Nintendo
Izuna 2: The Unemployed Ninja Returns,DS,2007,Role-Playing,Success,0.05,0.0,0.0,0.0,0.06,65.0,18.0,7.9,13.0,Ninja Studio,T,Nintendo
Alvin and the Chipmunks,Wii,2007,Misc,Eidos Interactive,0.05,0.0,0.0,0.0,0.05,30.0,4.0,3.6,20.0,Sensory Sweep,E,Nintendo
Rebelstar: Tactical Command,GBA,2005,Strategy,Atari,0.04,0.01,0.0,0.0,0.05,78.0,29.0,9.1,10.0,Codo Games,E10+,Nintendo
Coraline,Wii,2009,Action,D3Publisher,0.05,0.0,0.0,0.0,0.05,42.0,7.0,5.5,8.0,Papaya Studios,E10+,Nintendo
Wing Commander: Prophecy,GBA,2003,Simulation,"Destination Software, Inc",0.04,0.01,0.0,0.0,0.05,70.0,8.0,8.3,7.0,Raylight Studios,T,Nintendo
Lufia: The Ruins of Lore,GBA,2002,Role-Playing,Taito,0.04,0.01,0.0,0.0,0.05,76.0,12.0,8.3,8.0,Taito Corporation,E,Nintendo
Medabots: Infinity,GC,2003,Role-Playing,Ubisoft,0.04,0.01,0.0,0.0,0.05,51.0,6.0,8.0,7.0,Imagineer,E,Nintendo
Black Sigil: Blade of the Exiled,DS,2009,Role-Playing,Graffiti,0.05,0.0,0.0,0.0,0.05,58.0,24.0,7.5,20.0,Studio Archcraft,E,Nintendo
Rhapsody: A Musical Adventure,DS,2008,Role-Playing,Nippon Ichi Software,0.05,0.0,0.0,0.0,0.05,67.0,24.0,6.8,12.0,Nippon Ichi Software,E,Nintendo
PAC-MAN and the Ghostly Adventures,WiiU,2013,Platform,Namco Bandai Games,0.03,0.01,0.0,0.0,0.05,58.0,9.0,6.5,16.0,"Namco Bandai Games, Monkey Bar Games",E10+,Nintendo
Virtua Striker 2002,GC,2002,Sports,Sega,0.01,0.0,0.03,0.0,0.05,58.0,20.0,6.0,5.0,Amusement Vision,E,Nintendo
Aliens in the Attic,DS,2009,Action,Playlogic Game Factory,0.05,0.0,0.0,0.0,0.05,58.0,7.0,6.0,5.0,Engine Software,E10+,Nintendo
Piglet's Big Game,GC,2003,Platform,Gotham Games,0.04,0.01,0.0,0.0,0.05,70.0,4.0,8.0,5.0,Doki Denki,E,Nintendo
Sigma Star Saga,GBA,2005,Role-Playing,Atari,0.04,0.01,0.0,0.0,0.05,68.0,34.0,8.2,6.0,WayForward,E10+,Nintendo
FIFA Soccer 2004,GBA,2003,Sports,Electronic Arts,0.04,0.01,0.0,0.0,0.05,82.0,4.0,7.9,9.0,Exient Entertainment,E,Nintendo
Disney's Party,GC,2002,Misc,Electronic Arts,0.04,0.01,0.0,0.0,0.05,39.0,6.0,7.8,5.0,Neverland,E,Nintendo
Nanostray 2,DS,2008,Shooter,Codemasters,0.03,0.01,0.0,0.0,0.05,75.0,23.0,7.8,8.0,Shin'en,E,Nintendo
Dokapon Journey,DS,2008,Role-Playing,Sting,0.05,0.0,0.0,0.0,0.05,60.0,16.0,7.0,8.0,Suzak,E10+,Nintendo
Back to the Future: The Game,Wii,2011,Adventure,Telltale Games,0.05,0.0,0.0,0.0,0.05,66.0,7.0,4.1,9.0,Iron Galaxy Studios,T,Nintendo
Jenga World Tour,Wii,2007,Misc,Atari,0.05,0.0,0.0,0.0,0.05,26.0,14.0,2.8,11.0,Atomic Planet Entertainment,E,Nintendo
Tenchu: Dark Secret,DS,2006,Action,From Software,0.03,0.0,0.01,0.0,0.05,37.0,10.0,5.1,7.0,From Software,T,Nintendo
Shrek Super Party,GC,2003,Misc,TDK Mediactive,0.04,0.01,0.0,0.0,0.05,40.0,6.0,7.3,7.0,Mass Media,E,Nintendo
Second Sight,GC,2004,Adventure,Codemasters,0.04,0.01,0.0,0.0,0.05,77.0,34.0,8.5,13.0,Free Radical Design,T,Nintendo
Rave Master,GC,2002,Fighting,Konami Digital Entertainment,0.0,0.0,0.05,0.0,0.05,60.0,15.0,6.3,4.0,Konami,T,Nintendo
Ivy the Kiwi?,DS,2010,Puzzle,Rising Star Games,0.04,0.0,0.0,0.0,0.05,69.0,20.0,6.3,4.0,Prope,E,Nintendo
Guilty Gear Dust Strikers,DS,2006,Fighting,Majesco Entertainment,0.05,0.0,0.0,0.0,0.05,60.0,25.0,5.8,9.0,Arc System Works,T,Nintendo
Dark Summit,GC,2002,Sports,THQ,0.04,0.01,0.0,0.0,0.05,68.0,16.0,4.5,4.0,Radical Entertainment,T,Nintendo
The Lost Vikings,GBA,2003,Puzzle,Activision,0.04,0.01,0.0,0.0,0.05,75.0,16.0,9.1,15.0,Mass Media,E,Nintendo
Secret Files: Tunguska,DS,2008,Adventure,Deep Silver,0.04,0.01,0.0,0.0,0.05,71.0,6.0,7.6,5.0,"10tacle Studios, Fusionsphere Systems",T,Nintendo
Metroid Prime: Federation Force,3DS,2016,Action,Nintendo,0.02,0.01,0.01,0.0,0.05,64.0,56.0,5.1,219.0,"Next Level Games, Nintendo",T,Nintendo
Furu Furu Park,Wii,2007,Misc,Taito,0.05,0.0,0.0,0.0,0.05,43.0,16.0,4.8,5.0,"Taito Corporation, 505 Games",E10+,Nintendo
Whirl Tour,GC,2002,Sports,Vivendi Games,0.04,0.01,0.0,0.0,0.05,61.0,10.0,9.0,4.0,Papaya Studios,E,Nintendo
Rock 'N Roll Racing,GBA,2003,Racing,Activision,0.03,0.01,0.0,0.0,0.05,80.0,12.0,9.4,5.0,Mass Media,E,Nintendo
2002 FIFA World Cup,GC,2002,Sports,Electronic Arts,0.04,0.01,0.0,0.0,0.05,78.0,9.0,7.7,6.0,EA Sports,E,Nintendo
Moon,DS,2009,Adventure,Mastiff,0.04,0.0,0.0,0.0,0.05,71.0,45.0,7.4,21.0,Renegade Kid,T,Nintendo
Tom Clancy's Rainbow Six: Lockdown,GC,2005,Shooter,Ubisoft,0.04,0.01,0.0,0.0,0.05,72.0,8.0,7.8,5.0,"Red Storm Entertainment, Ubisoft Montreal",M,Nintendo
Code Lyoko,DS,2007,Action,Game Factory,0.03,0.01,0.0,0.0,0.05,63.0,11.0,6.8,13.0,DC Studios,E10+,Nintendo
Pool Party,Wii,2007,Sports,SouthPeak Games,0.04,0.0,0.0,0.0,0.05,32.0,13.0,0.7,6.0,SouthPeak Games,E,Nintendo
Wonder World Amusement Park,Wii,2008,Misc,Majesco Entertainment,0.04,0.0,0.0,0.0,0.05,37.0,9.0,4.5,4.0,Coyote Console,E,Nintendo
Wing Island,Wii,2006,Simulation,Konami Digital Entertainment,0.03,0.01,0.01,0.0,0.05,47.0,32.0,4.9,8.0,CAProduction,E,Nintendo
March of the Penguins,DS,2006,Adventure,Zoo Digital Publishing,0.04,0.0,0.0,0.0,0.05,34.0,8.0,1.7,6.0,SkyRiver Studios,E,Nintendo
Double Dragon Advance,GBA,2003,Action,Atlus,0.03,0.01,0.0,0.0,0.05,75.0,21.0,8.4,5.0,Million,T,Nintendo
Bubble Bobble Revolution,DS,2005,Puzzle,Atari,0.04,0.0,0.0,0.0,0.05,38.0,19.0,6.2,6.0,Taito Corporation,E,Nintendo
Pool Hall Pro,Wii,2009,Sports,Playlogic Game Factory,0.04,0.0,0.0,0.0,0.05,62.0,5.0,5.3,4.0,Icon Games,E,Nintendo
Assassin's Creed: Altair's Chronicles,DS,2008,Platform,Ubisoft,0.03,0.01,0.0,0.0,0.05,58.0,30.0,6.3,30.0,Gameloft,T,Nintendo
Bad Boys: Miami Takedown,GC,2004,Shooter,Empire Interactive,0.03,0.01,0.0,0.0,0.05,35.0,11.0,2.0,9.0,Blitz Games,M,Nintendo
Fantastic Four: Rise of the Silver Surfer,Wii,2007,Action,Take-Two Interactive,0.04,0.01,0.0,0.0,0.05,39.0,16.0,5.9,15.0,7 Studios,T,Nintendo
Pony Friends,DS,2007,Simulation,Eidos Interactive,0.0,0.04,0.0,0.01,0.04,67.0,8.0,6.6,12.0,Tantalus Interactive,E,Nintendo
Lux-Pain,DS,2008,Adventure,Rising Star Games,0.04,0.0,0.0,0.0,0.04,48.0,33.0,6.2,18.0,Killaware,T,Nintendo
Disney's Donald Duck: Goin' Quackers,GC,2002,Platform,Ubisoft,0.03,0.01,0.0,0.0,0.04,61.0,7.0,3.0,4.0,Ubisoft Montreal,E,Nintendo
Fantastic Four: Rise of the Silver Surfer,DS,2007,Action,Take-Two Interactive,0.04,0.0,0.0,0.0,0.04,35.0,8.0,4.8,13.0,7 Studios,E10+,Nintendo
Front Mission,DS,2007,Strategy,Square Enix,0.01,0.0,0.03,0.0,0.04,72.0,19.0,8.9,9.0,Square Enix,E10+,Nintendo
Boktai 2: Solar Boy Django,GBA,2004,Role-Playing,Konami Digital Entertainment,0.03,0.01,0.0,0.0,0.04,78.0,20.0,8.5,11.0,KCEJ,T,Nintendo
The Dark Spire,DS,2008,Role-Playing,Success,0.04,0.0,0.0,0.0,0.04,69.0,23.0,7.7,21.0,Success,E10+,Nintendo
Backyard Baseball '09,Wii,2008,Sports,Atari,0.04,0.0,0.0,0.0,0.04,37.0,4.0,7.8,5.0,Humongous Entertainment,E,Nintendo
Shantae and the Pirate's Curse,3DS,2015,Platform,Rising Star Games,0.01,0.0,0.03,0.0,0.04,82.0,18.0,8.5,86.0,WayForward,E10+,Nintendo
Castle of Shikigami III,Wii,2007,Shooter,PQube,0.04,0.0,0.0,0.0,0.04,67.0,9.0,7.6,9.0,Alfa System,T,Nintendo
FIFA Street 2,DS,2006,Sports,Electronic Arts,0.04,0.0,0.0,0.0,0.04,43.0,5.0,7.5,4.0,Exient Entertainment,E,Nintendo
LEGO Friends,3DS,2013,Action,Warner Bros. Interactive Entertainment,0.0,0.04,0.0,0.0,0.04,43.0,4.0,8.3,4.0,Hellbent Games,E,Nintendo
SPRay,Wii,2008,Action,Tecmo Koei,0.04,0.0,0.0,0.0,0.04,42.0,16.0,4.5,6.0,EKO Software,E10+,Nintendo
Thrillville: Off the Rails,DS,2007,Strategy,LucasArts,0.03,0.01,0.0,0.0,0.04,59.0,6.0,6.2,5.0,DC Studios,E,Nintendo
Digimon Rumble Arena 2,GC,2004,Fighting,Atari,0.03,0.01,0.0,0.0,0.04,71.0,5.0,8.1,7.0,Black Ship Games,T,Nintendo
Gravity Falls: Legend of the Gnome Gemulets,3DS,2015,Action,Ubisoft,0.03,0.0,0.0,0.0,0.04,46.0,4.0,5.8,10.0,Ubisoft Osaka,E,Nintendo
Rodea the Sky Soldier,3DS,2015,Action,Nippon Ichi Software,0.03,0.0,0.0,0.0,0.04,45.0,7.0,5.6,37.0,"Prope, Kadokawa",E10+,Nintendo
The Kore Gang,Wii,2010,Platform,Flashpoint Games,0.04,0.0,0.0,0.0,0.04,70.0,10.0,8.6,7.0,Snap Dragon Games,E10+,Nintendo
Guilty Gear XX Accent Core,Wii,2007,Fighting,505 Games,0.03,0.0,0.0,0.0,0.04,75.0,15.0,8.4,19.0,Arc System Works,T,Nintendo
